,ticker,label,capital_inicial,capital_final,retorno_total,retorno_anual_pct,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,volatilidade_pct,win_rate_pct,ml_metrics
0,PETR4.SA,Modelo P(up) Realista,100000.0,147415.63822127224,47.41563822127224,47.8740288565302,2.1343812509409457,3.543764778732324,4.503803301341713,10.6296890990484,19.275215196481323,52.17391304347826,
1,PETR4.SA,Modelo Score Realista,100000.0,133889.08049364746,33.88908049364745,34.20204082607812,1.4889974515612956,2.0628500310787907,3.2174121361406227,10.630295212072035,21.373516317344198,51.92307692307693,
2,PETR4.SA,Simulação Simples,100000.0,149198.82986303663,49.19882986303663,49.677162139621565,2.1802670609205004,3.65535963135616,4.6727197224826345,10.631316468779747,19.44305371959767,52.71739130434783,
3,PETR4.SA,Buy and Hold,100000.0,117383.78592864318,17.38378592864318,17.45876647598339,0.7714891618226246,1.0213926291829294,1.0330775205938558,16.89976417834294,25.016569680101536,50.0,
4,PETR4.SA,Métricas de ML P(up),,,,,,,,,,,"{'Acurácia': '49.00%', 'Precisão (Up)': '34.95%', 'Recall (Up)': '90.28%', 'F1-Score (Up)': '0.50', 'Distribuição Predições': 'Up: 186, Not-Up: 65'}"
5,PETR4.SA,Métricas de ML Score,,,,,,,,,,,"{'Acurácia': '41.04%', 'Precisão (Up)': '31.90%', 'Recall (Up)': '93.06%', 'F1-Score (Up)': '0.48', 'Distribuição Predições': 'Up: 210, Not-Up: 41'}"
6,VALE3.SA,Modelo P(up) Realista,100000.0,101277.84092074573,1.2778409207457209,1.2881292092962182,1.1669298386669322,0.0,2.6934218892922046,0.47825007081780324,1.1064541363920726,75.0,
7,VALE3.SA,Modelo Score Realista,100069.32237654264,90465.54132551995,-9.597128093748253,-9.670067620609457,-0.5995600620501662,-0.7343621136674607,-0.7498212826734121,12.896496597338244,15.142725436462982,42.10526315789473,
8,VALE3.SA,Simulação Simples,100000.0,102470.99167590211,2.4709916759021233,2.4910038080305563,1.3369116184262022,0.0,5.075257686892178,0.49081326736651204,1.8606984130456805,75.0,
9,VALE3.SA,Buy and Hold,100000.0,77351.39470303607,-22.64860529696393,-22.72770718886147,-1.006382247033826,-1.7904369972563687,-0.9567695593171174,23.75463032611854,23.0884031254387,40.400000000000006,
10,VALE3.SA,Métricas de ML P(up),,,,,,,,,,,"{'Acurácia': '74.90%', 'Precisão (Up)': '0.00%', 'Recall (Up)': '0.00%', 'F1-Score (Up)': '0.00', 'Distribuição Predições': 'Up: 6, Not-Up: 245'}"
11,VALE3.SA,Métricas de ML Score,,,,,,,,,,,"{'Acurácia': '51.00%', 'Precisão (Up)': '21.55%', 'Recall (Up)': '43.86%', 'F1-Score (Up)': '0.29', 'Distribuição Predições': 'Up: 116, Not-Up: 135'}"
12,BBDC4.SA,Modelo P(up) Realista,100000.0,115639.89886325634,15.639898863256342,15.77440689208267,1.1210101692461127,1.632623421279775,1.1375345579730205,13.867189160557178,13.974809132143553,47.863247863247864,
13,BBDC4.SA,Modelo Score Realista,100000.0,115317.60259887988,15.317602598879887,15.449158004850805,1.0938542117874979,1.5640753337875366,1.1148283366069893,13.857880623909097,14.076582175165628,47.5,
14,BBDC4.SA,Simulação Simples,100000.0,115149.14566391044,15.149145663910435,15.279160693547333,1.0867826776609824,1.5836147073256037,1.1017237766710148,13.868413314737632,14.025171742129483,47.863247863247864,
